,Unnamed: 0,date_of_encashment,political_party,denomination
9671,9671,2022-01-17,BHARTIYA JANTA PARTY,1000000
9672,9672,2022-01-17,BHARTIYA JANTA PARTY,1000000
9673,9673,2022-01-17,BHARTIYA JANTA PARTY,1000000
9674,9674,2022-01-17,BHARTIYA JANTA PARTY,1000000
9675,9675,2022-01-17,BHARTIYA JANTA PARTY,1000000
9676,9676,2022-01-17,BHARTIYA JANTA PARTY,1000000
9677,9677,2022-01-17,BHARTIYA JANTA PARTY,1000000
9678,9678,2022-01-17,BHARTIYA JANTA PARTY,10000000
9679,9679,2022-01-17,BHARTIYA JANTA PARTY,1000000
9680,9680,2022-01-17,BHARTIYA JANTA PARTY,1000000
9681,9681,2022-01-17,BHARTIYA JANTA PARTY,1000000
9682,9682,2022-01-17,BHARTIYA JANTA PARTY,1000000
9683,9683,2022-01-17,BHARTIYA JANTA PARTY,1000000
9684,9684,2022-01-17,BHARTIYA JANTA PARTY,1000000
9685,9685,2022-01-17,BHARTIYA JANTA PARTY,1000000
9686,9686,2022-01-17,BHARTIYA JANTA PARTY,1000000
9687,9687,2022-01-17,BHARTIYA JANTA PARTY,1000000
9688,9688,2022-01-17,BHARTIYA JANTA PARTY,1000000
9689,9689,2022-01-17,BHARTIYA JANTA PARTY,1000000
9690,9690,2022-01-17,BHARTIYA JANTA PARTY,1000000
9691,9691,2022-01-17,BHARTIYA JANTA PARTY,10000000
9692,9692,2022-01-17,BHARTIYA JANTA PARTY,10000000
9693,9693,2022-01-17,BHARTIYA JANTA PARTY,10000000
9694,9694,2022-01-17,BHARTIYA JANTA PARTY,10000000
9695,9695,2022-01-17,BHARTIYA JANTA PARTY,10000000
9696,9696,2022-01-17,BHARTIYA JANTA PARTY,10000000
9697,9697,2022-01-17,BHARTIYA JANTA PARTY,10000000
9698,9698,2022-01-17,BHARTIYA JANTA PARTY,1000000
9699,9699,2022-01-17,BHARTIYA JANTA PARTY,10000000
9700,9700,2022-01-17,BHARTIYA JANTA PARTY,10000000
9701,9701,2022-01-17,BHARTIYA JANTA PARTY,10000000
9702,9702,2022-01-17,BHARTIYA JANTA PARTY,10000000
9703,9703,2022-01-17,BHARTIYA JANTA PARTY,10000000
9704,9704,2022-01-17,BHARTIYA JANTA PARTY,10000000
9705,9705,2022-01-17,BHARTIYA JANTA PARTY,10000000
9706,9706,2022-01-17,BHARTIYA JANTA PARTY,10000000
9707,9707,2022-01-17,BHARTIYA JANTA PARTY,10000000
9708,9708,2022-01-17,BHARTIYA JANTA PARTY,10000000
9709,9709,2022-01-17,BHARTIYA JANTA PARTY,10000000
9710,9710,2022-01-17,BHARTIYA JANTA PARTY,10000000
9711,9711,2022-01-17,BHARTIYA JANTA PARTY,10000000
9712,9712,2022-01-17,BHARTIYA JANTA PARTY,10000000
9713,9713,2022-01-17,BHARTIYA JANTA PARTY,1000000
9714,9714,2022-01-17,BHARTIYA JANTA PARTY,1000000
9715,9715,2022-01-17,BHARTIYA JANTA PARTY,1000000
9716,9716,2022-01-18,AAM AADMI PARTY,100000
9717,9717,2022-01-18,AAM AADMI PARTY,100000
9718,9718,2022-01-18,AAM AADMI PARTY,100000
9719,9719,2022-01-18,AAM AADMI PARTY,100000
9720,9720,2022-01-18,AAM AADMI PARTY,1000000
9721,9721,2022-01-18,AAM AADMI PARTY,100000
9722,9722,2022-01-18,AAM AADMI PARTY,1000000
9723,9723,2022-01-18,AAM AADMI PARTY,100000
9724,9724,2022-01-18,AAM AADMI PARTY,100000
9725,9725,2022-01-18,AAM AADMI PARTY,100000
9726,9726,2022-01-18,AAM AADMI PARTY,100000
9727,9727,2022-01-18,AAM AADMI PARTY,100000
9728,9728,2022-01-18,AAM AADMI PARTY,100000
9729,9729,2022-01-18,AAM AADMI PARTY,100000
9730,9730,2022-01-18,AAM AADMI PARTY,100000
9731,9731,2022-01-18,AAM AADMI PARTY,100000
9732,9732,2022-01-18,AAM AADMI PARTY,100000
9733,9733,2022-01-18,AAM AADMI PARTY,100000
9734,9734,2022-01-18,AAM AADMI PARTY,100000
9735,9735,2022-01-18,AAM AADMI PARTY,100000
9736,9736,2022-01-18,AAM AADMI PARTY,100000
9737,9737,2022-01-18,AAM AADMI PARTY,100000
9738,9738,2022-01-18,AAM AADMI PARTY,100000
9739,9739,2022-01-18,AAM AADMI PARTY,100000
9740,9740,2022-01-18,AAM AADMI PARTY,100000
9741,9741,2022-01-18,AAM AADMI PARTY,100000
9742,9742,2022-01-18,AAM AADMI PARTY,100000
9743,9743,2022-01-18,BHARTIYA JANTA PARTY,1000000
9744,9744,2022-01-18,BHARTIYA JANTA PARTY,1000000
9745,9745,2022-01-18,BHARTIYA JANTA PARTY,1000000
9746,9746,2022-01-18,BHARTIYA JANTA PARTY,10000000
9747,9747,2022-01-18,BHARTIYA JANTA PARTY,10000000
9748,9748,2022-01-18,BHARTIYA JANTA PARTY,10000000
9749,9749,2022-01-18,BHARTIYA JANTA PARTY,10000000
9750,9750,2022-01-18,BHARTIYA JANTA PARTY,10000000
9751,9751,2022-01-18,BHARTIYA JANTA PARTY,1000000
9752,9752,2022-01-18,BHARTIYA JANTA PARTY,10000000
9753,9753,2022-01-18,BHARTIYA JANTA PARTY,10000000
9754,9754,2022-01-18,BHARTIYA JANTA PARTY,1000000
9755,9755,2022-01-18,BHARTIYA JANTA PARTY,10000000
9756,9756,2022-01-18,BHARTIYA JANTA PARTY,10000000
9757,9757,2022-01-18,BHARTIYA JANTA PARTY,10000000
9758,9758,2022-01-18,BHARTIYA JANTA PARTY,10000000
9759,9759,2022-01-18,BHARTIYA JANTA PARTY,10000000
9760,9760,2022-01-18,BHARTIYA JANTA PARTY,10000000
9761,9761,2022-01-18,BHARTIYA JANTA PARTY,10000000
9762,9762,2022-01-18,BHARTIYA JANTA PARTY,10000000
9763,9763,2022-01-18,BHARTIYA JANTA PARTY,10000000
9764,9764,2022-01-18,BHARTIYA JANTA PARTY,10000000
9765,9765,2022-01-18,BHARTIYA JANTA PARTY,10000000
9766,9766,2022-01-18,BHARTIYA JANTA PARTY,10000000
9767,9767,2022-01-18,BHARTIYA JANTA PARTY,10000000
9768,9768,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9769,9769,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9770,9770,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9771,9771,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9772,9772,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9773,9773,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9774,9774,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9775,9775,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9776,9776,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9777,9777,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9778,9778,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9779,9779,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,1000000
9780,9780,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,1000000
9781,9781,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9782,9782,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9783,9783,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9784,9784,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9785,9785,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,1000000
9786,9786,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9787,9787,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9788,9788,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9789,9789,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9790,9790,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9791,9791,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9792,9792,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9793,9793,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9794,9794,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9795,9795,2022-01-18,MAHARASHTRAWADI GOMNTAK PARTY,100000
9796,9796,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9797,9797,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9798,9798,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9799,9799,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9800,9800,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9801,9801,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9802,9802,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9803,9803,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9804,9804,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9805,9805,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
9806,9806,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9807,9807,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9808,9808,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9809,9809,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9810,9810,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9811,9811,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9812,9812,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9813,9813,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9814,9814,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9815,9815,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9816,9816,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9817,9817,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9818,9818,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9819,9819,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9820,9820,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9821,9821,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9822,9822,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9823,9823,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9824,9824,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9825,9825,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9826,9826,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9827,9827,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9828,9828,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9829,9829,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9830,9830,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9831,9831,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9832,9832,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9833,9833,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9834,9834,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9835,9835,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9836,9836,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9837,9837,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9838,9838,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9839,9839,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9840,9840,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9841,9841,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9842,9842,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9843,9843,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9844,9844,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9845,9845,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9846,9846,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9847,9847,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9848,9848,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9849,9849,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9850,9850,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9851,9851,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9852,9852,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9853,9853,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9854,9854,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9855,9855,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9856,9856,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9857,9857,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9858,9858,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9859,9859,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9860,9860,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9861,9861,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9862,9862,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9863,9863,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9864,9864,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9865,9865,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9866,9866,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9867,9867,2022-01-18,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000
9868,9868,2022-01-20,BIJU JANATA DAL,10000000
9869,9869,2022-01-20,BIJU JANATA DAL,10000000
9870,9870,2022-01-20,BIJU JANATA DAL,10000000
9871,9871,2022-01-20,BIJU JANATA DAL,10000000
9872,9872,2022-01-20,BIJU JANATA DAL,10000000
9873,9873,2022-01-20,BIJU JANATA DAL,10000000
9874,9874,2022-01-20,BIJU JANATA DAL,10000000
9875,9875,2022-01-20,BIJU JANATA DAL,10000000
9876,9876,2022-01-20,BIJU JANATA DAL,10000000
9877,9877,2022-01-20,BIJU JANATA DAL,10000000
9878,9878,2022-01-20,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9879,9879,2022-01-20,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
9880,9880,2022-01-21,AAM AADMI PARTY,100000
9881,9881,2022-01-21,AAM AADMI PARTY,100000
9882,9882,2022-01-21,AAM AADMI PARTY,100000
9883,9883,2022-01-21,AAM AADMI PARTY,100000
9884,9884,2022-01-21,AAM AADMI PARTY,100000
9885,9885,2022-01-21,AAM AADMI PARTY,100000
9886,9886,2022-01-21,AAM AADMI PARTY,100000
9887,9887,2022-01-21,AAM AADMI PARTY,100000
9888,9888,2022-01-21,AAM AADMI PARTY,100000
9889,9889,2022-01-21,AAM AADMI PARTY,100000
9890,9890,2022-01-21,AAM AADMI PARTY,100000
9891,9891,2022-01-21,AAM AADMI PARTY,100000
9892,9892,2022-01-21,AAM AADMI PARTY,100000
9893,9893,2022-01-21,AAM AADMI PARTY,100000
9894,9894,2022-01-21,AAM AADMI PARTY,100000
9895,9895,2022-01-21,AAM AADMI PARTY,100000
9896,9896,2022-01-21,AAM AADMI PARTY,100000
9897,9897,2022-01-21,AAM AADMI PARTY,100000
9898,9898,2022-01-21,AAM AADMI PARTY,100000
9899,9899,2022-01-21,AAM AADMI PARTY,100000
9900,9900,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9901,9901,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9902,9902,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9903,9903,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9904,9904,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,1000000
9905,9905,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9906,9906,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9907,9907,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9908,9908,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9909,9909,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9910,9910,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9911,9911,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9912,9912,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9913,9913,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9914,9914,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9915,9915,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,1000000
9916,9916,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9917,9917,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9918,9918,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9919,9919,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9920,9920,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9921,9921,2022-01-21,ALL INDIA TRINAMOOL CONGRESS,100000
9922,9922,2022-01-21,BHARTIYA JANTA PARTY,10000000
9923,9923,2022-01-21,BHARTIYA JANTA PARTY,10000000
9924,9924,2022-01-21,BHARTIYA JANTA PARTY,1000000
9925,9925,2022-01-21,BHARTIYA JANTA PARTY,1000000
9926,9926,2022-01-21,BHARTIYA JANTA PARTY,1000000
9927,9927,2022-01-21,BHARTIYA JANTA PARTY,1000000
9928,9928,2022-01-21,BHARTIYA JANTA PARTY,10000000
9929,9929,2022-01-21,BHARTIYA JANTA PARTY,10000000
9930,9930,2022-01-21,BHARTIYA JANTA PARTY,10000000
9931,9931,2022-01-21,BHARTIYA JANTA PARTY,10000000
9932,9932,2022-01-21,BHARTIYA JANTA PARTY,10000000
9933,9933,2022-01-21,BHARTIYA JANTA PARTY,10000000
9934,9934,2022-01-21,BHARTIYA JANTA PARTY,1000000
9935,9935,2022-01-21,BHARTIYA JANTA PARTY,10000000
9936,9936,2022-01-21,BHARTIYA JANTA PARTY,10000000
9937,9937,2022-01-21,BHARTIYA JANTA PARTY,10000000
9938,9938,2022-01-21,BHARTIYA JANTA PARTY,10000000
9939,9939,2022-01-21,BHARTIYA JANTA PARTY,1000000
9940,9940,2022-01-21,BHARTIYA JANTA PARTY,1000000
9941,9941,2022-01-21,BHARTIYA JANTA PARTY,10000000
9942,9942,2022-01-24,ALL INDIA TRINAMOOL CONGRESS,10000000
9943,9943,2022-01-24,ALL INDIA TRINAMOOL CONGRESS,10000000
9944,9944,2022-01-24,ALL INDIA TRINAMOOL CONGRESS,10000000
9945,9945,2022-01-24,ALL INDIA TRINAMOOL CONGRESS,1000000
9946,9946,2022-01-24,ALL INDIA TRINAMOOL CONGRESS,1000000
9947,9947,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9948,9948,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9949,9949,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9950,9950,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9951,9951,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9952,9952,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9953,9953,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9954,9954,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9955,9955,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9956,9956,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9957,9957,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9958,9958,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9959,9959,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9960,9960,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9961,9961,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9962,9962,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9963,9963,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9964,9964,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9965,9965,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9966,9966,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9967,9967,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9968,9968,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9969,9969,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9970,9970,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9971,9971,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9972,9972,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9973,9973,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9974,9974,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9975,9975,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9976,9976,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9977,9977,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9978,9978,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9979,9979,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9980,9980,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9981,9981,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9982,9982,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9983,9983,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9984,9984,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9985,9985,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9986,9986,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9987,9987,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9988,9988,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9989,9989,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9990,9990,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9991,9991,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9992,9992,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9993,9993,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9994,9994,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9995,9995,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9996,9996,2022-04-06,BHARAT RASHTRA SAMITHI,10000000
9997,9997,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
9998,9998,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
9999,9999,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10000,10000,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10001,10001,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10002,10002,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10003,10003,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10004,10004,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10005,10005,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10006,10006,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10007,10007,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10008,10008,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10009,10009,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10010,10010,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10011,10011,2022-04-08,ALL INDIA TRINAMOOL CONGRESS,10000000
10012,10012,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10013,10013,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10014,10014,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10015,10015,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10016,10016,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10017,10017,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10018,10018,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10019,10019,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10020,10020,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10021,10021,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10022,10022,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10023,10023,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10024,10024,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10025,10025,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10026,10026,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10027,10027,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10028,10028,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10029,10029,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10030,10030,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10031,10031,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10032,10032,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10033,10033,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10034,10034,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10035,10035,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10036,10036,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10037,10037,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10038,10038,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10039,10039,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10040,10040,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10041,10041,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10042,10042,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10043,10043,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10044,10044,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10045,10045,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10046,10046,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10047,10047,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10048,10048,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10049,10049,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10050,10050,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10051,10051,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10052,10052,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
10053,10053,2022-04-11,BHARAT RASHTRA SAMITHI,10000000
